# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Tue Nov  4 12:59:30 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: SDSS <i>ugriz</i>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z mbolmag  umag    gmag    rmag    imag    zmag
0.011307 -0.12000 6.95000 0.0900000036 1.0816895926    0.090 -2.002  3.4095  3.984    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.3e-15      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 9.775 18.029 14.882 13.485 11.164 9.790
0.011307 -0.12000 6.95000 0.0936483070 1.1157454713    0.094 -1.980  3.4119  3.989    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.41e-15      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 9.719 17.978 14.827 13.430 11.108 9.734
0.011307 -0.12000 6.95000 0.1000000089 1.1711064744    0.100 -1.941  3.4159  3.994    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.64e-15      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 9.622 17.869 14.717 13.320 11.003 9.633
0.011307 -0.12000 6.95000 0.1200000048 1.3193154741    0.120 -1.835  3.4272  4.013    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.29e-15      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 9.357 17.267 14.181 12.776 10.579 9.307
0.011307 -0.12000 6.95000 0.1340532154 1.4054615159    0.134 -1.763  3.4354  4.022    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.82e-15      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 9.178 16.795 13.774 12.379 10.275 9.077
0.011307 -0.12000 6.95000 0.1411844492 1.4448064215    0.141 -1.732  3.4391  4.028    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.03e-15      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 9.100 16.593 13.598 12.211 10.144 8.977
0.011307 -0.12000 6.95000 0.1454098076 1.4669201308    0.145 -1.714  3.4412  4.031    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.19e-15      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 9.055 16.475 13.495 12.113 10.069 8.919
0.011307 -0.12000 6.95000 0.1476056874 1.4780852068    0.148 -1.703  3.4424  4.032    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.31e-15      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 9.029 16.410 13.438 12.059 10.027 8.887
0.011307 -0.12000 6.95000 0.1590683460 1.5330527760    0.159 -1.656  3.4478  4.039    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.73e-15      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 8.910 16.111 13.178 11.809 9.835 8.738
0.011307 -0.12000 6.95000 0.1729572862 1.5931319215    0.173 -1.603  3.4537  4.045    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.25e-15      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 8.777 15.794 12.895 11.530 9.625 8.574
0.011307 -0.12000 6.95000 0.1874750108 1.6495707315    0.187 -1.550  3.4596  4.051    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -7.8e-15      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 8.645 15.480 12.613 11.250 9.419 8.413
0.011307 -0.12000 6.95000 0.2031135112 1.7043360616    0.203 -1.501  3.4649  4.058    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.32e-15      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 8.523 15.219 12.374 11.016 9.241 8.269
0.011307 -0.12000 6.95000 0.2211193740 1.7609752771    0.221 -1.447  3.4710  4.065    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.97e-15      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 8.387 14.926 12.107 10.755 9.043 8.109
0.011307 -0.12000 6.95000 0.2407778502 1.8163398517    0.241 -1.392  3.4773  4.073    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.66e-15      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 8.250 14.642 11.843 10.496 8.848 7.951
0.011307 -0.12000 6.95000 0.2566826344 1.8569993179    0.257 -1.353  3.4817  4.079    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-14      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 8.152 14.445 11.656 10.308 8.709 7.839
0.011307 -0.12000 6.95000 0.2829478681 1.9174453545    0.283 -1.291  3.4888  4.087    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-14      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 7.996 14.142 11.362 10.005 8.489 7.663
0.011307 -0.12000 6.95000 0.3004194498 1.9537531958    0.300 -1.253  3.4933  4.094    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-14      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 7.902 13.960 11.186 9.834 8.360 7.558
0.011307 -0.12000 6.95000 0.3369315565 2.0214634862    0.337 -1.181  3.5015  4.105    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-14      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 7.723 13.626 10.865 9.527 8.122 7.360
0.011307 -0.12000 6.95000 0.3500000238 2.0434175133    0.350 -1.157  3.5043  4.109    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.32e-14      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 7.664 13.518 10.759 9.426 8.044 7.295
0.011307 -0.12000 6.95000 0.3690717518 2.0736126600    0.369 -1.124  3.5083  4.115    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-14      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 7.581 13.366 10.611 9.284 7.934 7.205
0.011307 -0.12000 6.95000 0.4000000358 2.1185024810    0.400 -1.073  3.5146  4.123    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.48e-14      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 7.452 13.137 10.383 9.064 7.766 7.065
0.011307 -0.12000 6.95000 0.4500000179 2.1822809362    0.450 -1.000  3.5240  4.138    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.62e-14      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 7.269 12.819 10.058 8.745 7.527 6.869
0.011307 -0.12000 6.95000 0.4891302288 2.2260879212    0.489 -0.949  3.5309  4.152    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-14      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 7.143 12.599 9.830 8.518 7.361 6.736
0.011307 -0.12000 6.95000 0.5000000000 2.2374541529    0.500 -0.935  3.5328  4.155    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-14      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 7.107 12.540 9.768 8.457 7.316 6.698
0.011307 -0.12000 6.95000 0.5048302412 2.2423787082    0.505 -0.929  3.5338  4.157    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.76e-14      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 7.093 12.512 9.739 8.428 7.296 6.683
0.011307 -0.12000 6.95000 0.5285605788 2.2650765112    0.528 -0.900  3.5382  4.165    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-14      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 7.020 12.383 9.603 8.294 7.199 6.606
0.011307 -0.12000 6.95000 0.5500000119 2.2836582633    0.550 -0.876  3.5413  4.171    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-14      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 6.959 12.283 9.499 8.190 7.122 6.543
0.011307 -0.12000 6.95000 0.5711415410 2.3004197083    0.571 -0.849  3.5458  4.179    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-14      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 6.893 12.165 9.372 8.063 7.034 6.475
0.011307 -0.12000 6.95000 0.6000000238 2.3211213258    0.600 -0.817  3.5505  4.187    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.01e-14      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 6.814 12.032 9.230 7.921 6.932 6.393
0.011307 -0.12000 6.95000 0.6012792587 2.3219862309    0.601 -0.816  3.5508  4.188    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.02e-14      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 6.810 12.025 9.222 7.913 6.927 6.389
0.011307 -0.12000 6.95000 0.6340007186 2.3427524091    0.634 -0.776  3.5579  4.200    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.12e-14      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 6.710 11.849 9.030 7.719 6.794 6.288
0.011307 -0.12000 6.95000 0.6499999762 2.3520353107    0.650 -0.757  3.5609  4.204    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.18e-14      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 6.663 11.771 8.945 7.633 6.733 6.241
0.011307 -0.12000 6.95000 0.6665254235 2.3610874503    0.667 -0.736  3.5648  4.209    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.25e-14      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 6.610 11.678 8.843 7.530 6.664 6.189
0.011307 -0.12000 6.95000 0.6999881864 2.3779210862    0.700 -0.692  3.5725  4.217    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.4e-14      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 6.501 11.492 8.639 7.327 6.523 6.081
0.011307 -0.12000 6.95000 0.7000000477 2.3779267258    0.700 -0.692  3.5725  4.217    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.4e-14      0.00 7.193e-01 2.692e-01 2.060e-03 5.560e-04 5.042e-03 -1.000 1.146e-02 6.501 11.492 8.639 7.327 6.523 6.081
0.011307 -0.12000 6.95000 0.7429035306 2.3969783226    0.743 -0.563  3.6170  4.291    0  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -2.89e-14      0.00 7.193e-01 2.692e-01 2.037e-03 5.553e-04 5.043e-03 -1.000 1.146e-02 6.176 10.654 7.789 6.564 6.051 5.773
0.011307 -0.12000 6.95000 0.7500000000 2.3998889087    0.750 -0.540  3.6243  4.302    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.99e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 6.119 10.491 7.646 6.448 5.975 5.719
0.011307 -0.12000 6.95000 0.7683572769 2.4071320530    0.768 -0.522  3.6264  4.304    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.07e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 6.076 10.416 7.578 6.389 5.927 5.678
0.011307 -0.12000 6.95000 0.7986197472 2.4182407722    0.798 -0.490  3.6299  4.302    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.25e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 5.996 10.282 7.456 6.282 5.838 5.599
0.011307 -0.12000 6.95000 0.8236243725 2.4267146524    0.823 -0.465  3.6332  4.303    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.39e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 5.932 10.154 7.352 6.193 5.767 5.538
0.011307 -0.12000 6.95000 0.8472393751 2.4341917333    0.847 -0.440  3.6363  4.303    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.54e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 5.870 10.031 7.251 6.108 5.698 5.477
0.011307 -0.12000 6.95000 0.8958590031 2.4481682055    0.895 -0.380  3.6440  4.298    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.98e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 5.720 9.715 7.006 5.904 5.532 5.331
0.011307 -0.12000 6.95000 0.9255210161 2.4558705645    0.925 -0.348  3.6487  4.298    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.21e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 5.639 9.525 6.868 5.793 5.441 5.252
0.011307 -0.12000 6.95000 0.9444786310 2.4605029359    0.944 -0.326  3.6518  4.298    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.38e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 5.586 9.395 6.777 5.721 5.381 5.200
0.011307 -0.12000 6.95000 0.9449983239 2.4606269182    0.944 -0.326  3.6519  4.298    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.38e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 5.584 9.391 6.775 5.719 5.380 5.198
0.011307 -0.12000 6.95000 0.9930983186 2.4714591701    0.993 -0.265  3.6609  4.295    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.93e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 5.432 9.009 6.516 5.518 5.211 5.048
0.011307 -0.12000 6.95000 1.0417180061 2.4812476811    1.041 -0.200  3.6709  4.291    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.26e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 5.270 8.604 6.244 5.312 5.034 4.889
0.011307 -0.12000 6.95000 1.0593731403 2.4845474634    1.059 -0.178  3.6745  4.291    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.33e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 5.214 8.462 6.152 5.243 4.973 4.835
0.011307 -0.12000 6.95000 1.0903376341 2.4900391105    1.090 -0.131  3.6818  4.285    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.59e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 5.098 8.176 5.963 5.100 4.848 4.722
0.011307 -0.12000 6.95000 1.0904542208 2.4900591107    1.090 -0.131  3.6818  4.285    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.59e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 5.097 8.175 5.962 5.100 4.848 4.721
0.011307 -0.12000 6.95000 1.1389572620 2.4979730051    1.138 -0.055  3.6936  4.275    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.06e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 4.907 7.737 5.668 4.875 4.648 4.540
0.011307 -0.12000 6.95000 1.1788076162 2.5039177574    1.178  0.008  3.7032  4.266    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.44e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 4.751 7.382 5.433 4.694 4.487 4.393
0.011307 -0.12000 6.95000 1.1875770092 2.5051645079    1.187  0.022  3.7055  4.264    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.55e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 4.714 7.302 5.380 4.653 4.450 4.359
0.011307 -0.12000 6.95000 1.2107659578 2.5083614530    1.210  0.060  3.7111  4.257    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.78e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 4.620 7.099 5.245 4.547 4.354 4.271
0.011307 -0.12000 6.95000 1.2361966372 2.5117093582    1.236  0.104  3.7176  4.248    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.13e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 4.510 6.868 5.091 4.425 4.243 4.170
0.011307 -0.12000 6.95000 1.2756834030 2.5166047630    1.275  0.177  3.7280  4.230    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.73e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 4.327 6.506 4.846 4.227 4.062 4.002
0.011307 -0.12000 6.95000 1.2848162651 2.5176878560    1.285  0.195  3.7304  4.226    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -7.9e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 4.284 6.421 4.788 4.180 4.020 3.962
0.011307 -0.12000 6.95000 1.2852808237 2.5177424765    1.285  0.195  3.7305  4.226    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -7.9e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 4.281 6.417 4.785 4.178 4.017 3.960
0.011307 -0.12000 6.95000 1.3217566013 2.5218936618    1.322  0.271  3.7405  4.202    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.66e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 4.093 6.069 4.541 3.978 3.834 3.790
0.011307 -0.12000 6.95000 1.3334360123 2.5231677792    1.333  0.297  3.7438  4.193    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.99e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 4.027 5.949 4.459 3.911 3.772 3.732
0.011307 -0.12000 6.95000 1.3579840660 2.5257637755    1.358  0.354  3.7506  4.172    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -9.65e-14      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 3.886 5.699 4.284 3.766 3.638 3.606
0.011307 -0.12000 6.95000 1.3820555210 2.5282066589    1.382  0.414  3.7577  4.147    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-13      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 3.734 5.445 4.099 3.612 3.495 3.472
0.011307 -0.12000 6.95000 1.3900136948 2.5289929209    1.390  0.435  3.7600  4.138    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-13      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 3.683 5.360 4.036 3.560 3.446 3.426
0.011307 -0.12000 6.95000 1.4143710136 2.5313363035    1.414  0.503  3.7674  4.107    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-13      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 3.512 5.097 3.833 3.390 3.288 3.276
0.011307 -0.12000 6.95000 1.4306753874 2.5328537569    1.431  0.552  3.7726  4.084    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-13      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 3.390 4.915 3.690 3.269 3.175 3.170
0.011307 -0.12000 6.95000 1.4307663441 2.5328621108    1.431  0.552  3.7726  4.084    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-13      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 3.390 4.914 3.689 3.268 3.175 3.169
0.011307 -0.12000 6.95000 1.4504466057 2.5346413400    1.450  0.613  3.7791  4.055    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.41e-13      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 3.237 4.690 3.509 3.117 3.034 3.036
0.011307 -0.12000 6.95000 1.4697947502 2.5363372353    1.470  0.674  3.7858  4.027    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-13      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 3.085 4.478 3.333 2.968 2.896 2.906
0.011307 -0.12000 6.95000 1.4792948961 2.5371512877    1.479  0.703  3.7892  4.014    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-13      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 3.012 4.375 3.247 2.896 2.829 2.843
0.011307 -0.12000 6.95000 1.4930708408 2.5383105902    1.493  0.746  3.7943  3.996    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.67e-13      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 2.906 4.231 3.123 2.794 2.735 2.754
0.011307 -0.12000 6.95000 1.5140120983 2.5400264970    1.514  0.808  3.8028  3.973    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.76e-13      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 2.750 4.019 2.937 2.643 2.599 2.627
0.011307 -0.12000 6.95000 1.5279145241 2.5411358217    1.528  0.848  3.8090  3.962    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-13      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 2.651 3.883 2.816 2.549 2.514 2.549
0.011307 -0.12000 6.95000 1.5371085405 2.5418567820    1.537  0.874  3.8134  3.956    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-13      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 2.585 3.797 2.737 2.486 2.459 2.499
0.011307 -0.12000 6.95000 1.5549846888 2.5432305395    1.555  0.922  3.8233  3.953    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.78e-13      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 2.464 3.640 2.586 2.372 2.361 2.412
0.011307 -0.12000 6.95000 1.5731326342 2.5445885206    1.573  0.967  3.8356  3.962    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-13      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 2.352 3.491 2.440 2.268 2.278 2.342
0.011307 -0.12000 6.95000 1.5765342712 2.5448390615    1.576  0.975  3.8382  3.965    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-13      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 2.332 3.465 2.413 2.250 2.264 2.331
0.011307 -0.12000 6.95000 1.5799871683 2.5450921095    1.580  0.983  3.8409  3.969    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-13      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 2.312 3.439 2.386 2.233 2.251 2.321
0.011307 -0.12000 6.95000 1.5967351198 2.5463016584    1.596  1.017  3.8559  4.000    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-13      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 2.229 3.327 2.267 2.163 2.207 2.292
0.011307 -0.12000 6.95000 1.6136016846 2.5474906373    1.613  1.043  3.8713  4.040    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-13      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.043e-03 -1.000 1.146e-02 2.163 3.242 2.169 2.115 2.186 2.287
0.011307 -0.12000 6.95000 1.6182329655 2.5478121277    1.618  1.049  3.8755  4.052    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-13      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.042e-03 -1.000 1.146e-02 2.147 3.222 2.145 2.105 2.183 2.288
0.011307 -0.12000 6.95000 1.6251540184 2.5482886423    1.625  1.051  3.8799  4.069    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-13      0.00 7.193e-01 2.692e-01 2.033e-03 5.552e-04 5.042e-03 -1.000 1.146e-02 2.143 3.213 2.133 2.107 2.192 2.301
