# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Wed Oct 22 22:48:35 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: SDSS <i>ugriz</i>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag
0.0152 0.01508 7.11000 12.6475639343 2.6279911628   12.629  4.354  4.4069  3.765    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -2.84e-23      0.00 7.092e-01 2.755e-01 2.722e-03 7.402e-04 6.720e-03 -1.000 1.527e-02 -6.115 -4.180 -3.924 -3.447 -3.088 -2.805
0.0152 0.01508 7.11000 13.0105667114 2.6282059464   12.979  4.410  4.4035  3.707    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -2.93e-19      0.00 7.092e-01 2.755e-01 2.729e-03 7.404e-04 6.719e-03 -1.000 1.527e-02 -6.256 -4.348 -4.093 -3.620 -3.265 -2.983
0.0152 0.01508 7.11000 13.3519659042 2.6283957407   13.306  4.463  4.3984  3.645    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-15      0.00 7.092e-01 2.755e-01 2.735e-03 7.406e-04 6.719e-03 -1.000 1.527e-02 -6.388 -4.449 -4.220 -3.750 -3.399 -3.075
0.0152 0.01508 7.11000 13.6208963394 2.6285375684   13.563  4.506  4.3920  3.584    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -8.86e-13      0.00 7.092e-01 2.755e-01 2.739e-03 7.407e-04 6.719e-03 -1.000 1.527e-02 -6.494 -4.586 -4.364 -3.896 -3.547 -3.225
0.0152 0.01508 7.11000 13.8769826889 2.6286667631   13.807  4.547  4.3841  3.520    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -3.68e-10      0.00 7.092e-01 2.755e-01 2.744e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.596 -4.723 -4.510 -4.046 -3.699 -3.379
0.0152 0.01508 7.11000 14.0000000000 2.6287268957   13.926  4.566  4.3796  3.486    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.27e-09      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.645 -4.792 -4.584 -4.122 -3.776 -3.458
0.0152 0.01508 7.11000 14.0479450226 2.6287500042   13.972  4.573  4.3780  3.474    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.34e-09      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.663 -4.817 -4.611 -4.150 -3.805 -3.486
0.0152 0.01508 7.11000 14.2670307159 2.6288533300   14.181  4.607  4.3687  3.410    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.747 -5.036 -4.819 -4.357 -4.014 -3.735
0.0152 0.01508 7.11000 14.4172086716 2.6289220748   14.319  4.630  4.3611  3.360    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.92e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.805 -5.079 -4.884 -4.429 -4.086 -3.791
0.0152 0.01508 7.11000 14.6159029007 2.6290105364   14.488  4.662  4.3527  3.300    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.21e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.885 -5.155 -4.977 -4.529 -4.190 -3.880
0.0152 0.01508 7.11000 14.8074188232 2.6290932231   14.643  4.698  4.3575  3.287    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.3e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.976 -5.284 -5.088 -4.637 -4.294 -4.004
0.0152 0.01508 7.11000 14.8381557465 2.6291062654   14.669  4.709  4.3665  3.313    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.05e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.002 -5.298 -5.086 -4.630 -4.286 -4.001
0.0152 0.01508 7.11000 14.8494272232 2.6291110325   14.679  4.719  4.3769  3.345    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.028 -5.305 -5.075 -4.614 -4.271 -3.990
0.0152 0.01508 7.11000 14.8554058075 2.6291135577   14.684  4.735  4.3891  3.379    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.066 -5.279 -5.035 -4.573 -4.226 -3.939
0.0152 0.01508 7.11000 14.8576936722 2.6291145234   14.687  4.749  4.3983  3.401    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.103 -5.268 -5.013 -4.549 -4.200 -3.907
0.0152 0.01508 7.11000 14.8584823608 2.6291148563   14.687  4.756  4.4025  3.411    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.05e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.121 -5.290 -5.030 -4.565 -4.214 -3.931
0.0152 0.01508 7.11000 14.8601427078 2.6291155568   14.689  4.747  4.4008  3.413    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.097 -5.273 -5.014 -4.550 -4.200 -3.917
0.0152 0.01508 7.11000 14.8613338470 2.6291160593   14.690  4.735  4.3943  3.399    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.068 -5.252 -5.003 -4.539 -4.191 -3.901
0.0152 0.01508 7.11000 14.8623781204 2.6291164997   14.691  4.728  4.3829  3.361    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.41e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.049 -5.293 -5.057 -4.595 -4.250 -3.966
0.0152 0.01508 7.11000 14.8630256653 2.6291167727   14.692  4.726  4.3732  3.324    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.75e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.046 -5.303 -5.082 -4.624 -4.280 -3.987
0.0152 0.01508 7.11000 14.8635797501 2.6291170064   14.692  4.727  4.3639  3.286    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.25e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.046 -5.311 -5.106 -4.653 -4.312 -4.010
0.0152 0.01508 7.11000 14.8641424179 2.6291172436   14.693  4.728  4.3536  3.244    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.86e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.050 -5.342 -5.154 -4.706 -4.367 -4.063
0.0152 0.01508 7.11000 14.8646011353 2.6291174370   14.693  4.730  4.3446  3.206    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -9.5e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.054 -5.364 -5.192 -4.748 -4.412 -4.104
0.0152 0.01508 7.11000 14.8650665283 2.6291176332   14.693  4.731  4.3350  3.166    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.059 -5.508 -5.334 -4.884 -4.538 -4.282
0.0152 0.01508 7.11000 14.8655405045 2.6291178330   14.694  4.733  4.3247  3.123    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.064 -5.554 -5.396 -4.947 -4.603 -4.352
0.0152 0.01508 7.11000 14.8660202026 2.6291180352   14.694  4.735  4.3138  3.077    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.28e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.068 -5.605 -5.463 -5.017 -4.676 -4.430
0.0152 0.01508 7.11000 14.8665065765 2.6291182402   14.694  4.737  4.3021  3.029    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.23e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.073 -5.655 -5.531 -5.085 -4.747 -4.506
0.0152 0.01508 7.11000 14.8668756485 2.6291183957   14.695  4.738  4.2929  2.991    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.19e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.076 -5.568 -5.489 -5.065 -4.741 -4.449
0.0152 0.01508 7.11000 14.8672513962 2.6291185541   14.695  4.739  4.2832  2.951    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.15e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.078 -5.606 -5.543 -5.124 -4.803 -4.515
0.0152 0.01508 7.11000 14.8676290512 2.6291187132   14.695  4.740  4.2730  2.909    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.1e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.080 -5.647 -5.599 -5.186 -4.868 -4.584
0.0152 0.01508 7.11000 14.8680114746 2.6291188744   14.696  4.741  4.2623  2.866    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.082 -5.687 -5.657 -5.250 -4.936 -4.656
0.0152 0.01508 7.11000 14.8683977127 2.6291190371   14.696  4.741  4.2510  2.820    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.01e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.083 -5.728 -5.718 -5.317 -5.007 -4.731
0.0152 0.01508 7.11000 14.8687877655 2.6291192014   14.696  4.741  4.2391  2.772    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.96e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.083 -5.769 -5.782 -5.388 -5.081 -4.809
0.0152 0.01508 7.11000 14.8691825867 2.6291193678   14.696  4.741  4.2264  2.722    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.89e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.082 -5.811 -5.849 -5.461 -5.158 -4.892
0.0152 0.01508 7.11000 14.8694467545 2.6291194791   14.697  4.741  4.2176  2.687    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.86e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.081 -5.840 -5.896 -5.512 -5.213 -4.950
0.0152 0.01508 7.11000 14.8697128296 2.6291195911   14.697  4.740  4.2084  2.651    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.8e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.080 -5.869 -5.944 -5.565 -5.268 -5.009
0.0152 0.01508 7.11000 14.8699817657 2.6291197044   14.697  4.739  4.1987  2.613    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.76e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.078 -5.898 -5.993 -5.620 -5.326 -5.071
0.0152 0.01508 7.11000 14.8702516556 2.6291198181   14.697  4.738  4.1887  2.574    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.71e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.076 -5.928 -6.045 -5.677 -5.386 -5.136
0.0152 0.01508 7.11000 14.8705234528 2.6291199326   14.697  4.737  4.1781  2.533    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.073 -5.958 -6.098 -5.736 -5.449 -5.203
0.0152 0.01508 7.11000 14.8707962036 2.6291200475   14.698  4.736  4.1671  2.490    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.069 -5.987 -6.153 -5.797 -5.513 -5.273
0.0152 0.01508 7.11000 14.8710708618 2.6291201631   14.698  4.734  4.1554  2.445    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.065 -6.017 -6.209 -5.860 -5.581 -5.345
0.0152 0.01508 7.11000 14.8713483810 2.6291202800   14.698  4.732  4.1431  2.398    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.060 -6.049 -6.266 -5.926 -5.652 -5.422
0.0152 0.01508 7.11000 14.8716268539 2.6291203973   14.698  4.730  4.1299  2.348    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.42e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.054 -6.073 -6.331 -5.997 -5.726 -5.502
0.0152 0.01508 7.11000 14.8719062805 2.6291205150   14.699  4.727  4.1160  2.294    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.047 -6.092 -6.402 -6.071 -5.803 -5.587
0.0152 0.01508 7.11000 14.8721876144 2.6291206334   14.699  4.724  4.1011  2.238    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.38e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.040 -6.113 -6.474 -6.149 -5.885 -5.676
0.0152 0.01508 7.11000 14.8723287582 2.6291206929   14.699  4.722  4.0932  2.208    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.035 -6.123 -6.511 -6.190 -5.927 -5.723
0.0152 0.01508 7.11000 14.8724708557 2.6291207527   14.699  4.720  4.0850  2.177    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.23e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.031 -6.132 -6.549 -6.231 -5.971 -5.772
0.0152 0.01508 7.11000 14.8726148605 2.6291208133   14.699  4.719  4.0765  2.145    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.53e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.026 -6.153 -6.579 -6.272 -6.017 -5.822
0.0152 0.01508 7.11000 14.8727579117 2.6291208736   14.699  4.716  4.0676  2.111    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.8e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.021 -6.187 -6.602 -6.312 -6.065 -5.874
0.0152 0.01508 7.11000 14.8729019165 2.6291209342   14.699  4.714  4.0583  2.076    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.65e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.016 -6.195 -6.641 -6.357 -6.113 -5.928
0.0152 0.01508 7.11000 14.8730468750 2.6291209952   14.699  4.712  4.0485  2.039    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.47e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.010 -6.200 -6.681 -6.403 -6.162 -5.984
0.0152 0.01508 7.11000 14.8731927872 2.6291210567   14.699  4.710  4.0383  2.001    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.32e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.004 -6.202 -6.722 -6.450 -6.212 -6.041
0.0152 0.01508 7.11000 14.8733406067 2.6291211189   14.699  4.707  4.0275  1.960    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.34e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.997 -6.196 -6.766 -6.498 -6.263 -6.100
0.0152 0.01508 7.11000 14.8734884262 2.6291211811   14.699  4.704  4.0161  1.918    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.26e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.990 -6.184 -6.811 -6.547 -6.315 -6.162
0.0152 0.01508 7.11000 14.8736400604 2.6291212450   14.699  4.701  4.0041  1.873    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.27e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.982 -6.166 -6.857 -6.598 -6.367 -6.225
0.0152 0.01508 7.11000 14.8737936020 2.6291213096   14.699  4.697  3.9911  1.824    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.01e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.973 -6.143 -6.904 -6.649 -6.422 -6.292
0.0152 0.01508 7.11000 14.8739509583 2.6291213758   14.699  4.693  3.9772  1.773    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.72e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.963 -6.112 -6.952 -6.702 -6.478 -6.362
0.0152 0.01508 7.11000 14.8741121292 2.6291214437   14.699  4.689  3.9620  1.717    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.43e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.951 -6.085 -6.989 -6.754 -6.538 -6.436
0.0152 0.01508 7.11000 14.8742752075 2.6291215123   14.699  4.683  3.9456  1.656    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.94e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.938 -6.056 -7.018 -6.806 -6.601 -6.513
0.0152 0.01508 7.11000 14.8744421005 2.6291215826   14.699  4.677  3.9277  1.592    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.47e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.921 -5.989 -7.060 -6.858 -6.659 -6.591
0.0152 0.01508 7.11000 14.8746147156 2.6291216552   14.699  4.668  3.9075  1.519    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.14e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.900 -5.891 -7.081 -6.899 -6.716 -6.665
0.0152 0.01508 7.11000 14.8747940063 2.6291217307   14.699  4.656  3.8849  1.441    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.66e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.871 -5.758 -7.059 -6.926 -6.770 -6.733
0.0152 0.01508 7.11000 14.8749847412 2.6291218110   14.699  4.639  3.8585  1.352    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.13e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.827 -5.585 -6.979 -6.931 -6.818 -6.793
0.0152 0.01508 7.11000 14.8751878738 2.6291218965   14.699  4.613  3.8300  1.265    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -6.1e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.762 -5.370 -6.827 -6.904 -6.848 -6.833
0.0152 0.01508 7.11000 14.8754100800 2.6291219900   14.699  4.582  3.8016  1.181    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.33e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.686 -5.106 -6.624 -6.855 -6.860 -6.856
0.0152 0.01508 7.11000 14.8756628036 2.6291220964   14.699  4.550  3.7704  1.089    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.54e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.604 -4.701 -6.353 -6.781 -6.861 -6.880
0.0152 0.01508 7.11000 14.8759422302 2.6291222140   14.699  4.556  3.7425  0.971    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -3.81e-07      0.00 7.092e-01 2.755e-01 2.739e-03 7.420e-04 6.719e-03 -1.000 1.527e-02 -6.621 -4.260 -6.171 -6.782 -6.923 -6.972
0.0152 0.01508 7.11000 14.8762550354 2.6291223456   14.699  4.621  3.7120  0.784    1  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -4.74e-07      0.00 7.023e-01 2.824e-01 2.483e-03 1.226e-03 6.495e-03 -1.000 1.529e-02 -6.783 -3.902 -6.107 -6.890 -7.091 -7.178
0.0152 0.01508 7.11000 14.8765888214 2.6291224861   14.699  4.731  3.6771  0.534    1  0.000  0.469     0.00     0.00     0.00     0.00     0.00 -1 -6.25e-07      0.00 6.936e-01 2.911e-01 2.221e-03 1.727e-03 6.256e-03 -1.000 1.529e-02 -7.058 -3.465 -6.088 -7.067 -7.327 -7.466
0.0152 0.01508 7.11000 14.8767471313 2.6291225527   14.699  4.747  3.6642  0.467    1  0.000  0.467     0.00     0.00     0.00     0.00     0.00 -1 -6.73e-07      0.00 6.923e-01 2.924e-01 2.204e-03 1.777e-03 6.221e-03 -1.000 1.531e-02 -7.098 -3.179 -5.994 -7.064 -7.346 -7.503
0.0152 0.01508 7.11000 14.8768348694 2.6291225896   14.699  4.753  3.6564  0.430    1  0.000  0.467     0.00     0.00     0.00     0.00     0.00 -1  -6.9e-07      0.00 6.916e-01 2.931e-01 2.196e-03 1.802e-03 6.204e-03 -1.000 1.532e-02 -7.112 -2.971 -5.920 -7.045 -7.343 -7.513
0.0152 0.01508 7.11000 14.8769340515 2.6291226313   14.699  4.759  3.6474  0.388    1  0.000  0.466     0.00     0.00     0.00     0.00     0.00 -1 -7.08e-07      0.00 6.909e-01 2.938e-01 2.187e-03 1.830e-03 6.185e-03 -1.000 1.532e-02 -7.127 -2.702 -5.829 -7.010 -7.332 -7.521
0.0152 0.01508 7.11000 14.8770456314 2.6291226783   14.699  4.756  3.6382  0.354    1  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -6.92e-07      0.00 6.907e-01 2.940e-01 2.184e-03 1.838e-03 6.180e-03 -1.000 1.533e-02 -7.121 -2.406 -5.710 -6.948 -7.297 -7.507
0.0152 0.01508 7.11000 14.8771677017 2.6291227296   14.699  4.752  3.6285  0.320    1  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -6.67e-07      0.00 6.906e-01 2.941e-01 2.183e-03 1.842e-03 6.177e-03 -1.000 1.533e-02 -7.109 -2.081 -5.572 -6.870 -7.250 -7.483
0.0152 0.01508 7.11000 14.8773059845 2.6291227878   14.699  4.742  3.6191  0.292    1  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -6.32e-07      0.00 6.904e-01 2.942e-01 2.182e-03 1.846e-03 6.174e-03 -1.000 1.533e-02 -7.084 -1.758 -5.417 -6.773 -7.188 -7.445
0.0152 0.01508 7.11000 14.8774595261 2.6291228524   14.699  4.728  3.6089  0.264    1  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -5.85e-07      0.00 6.904e-01 2.943e-01 2.181e-03 1.847e-03 6.173e-03 -1.000 1.533e-02 -7.051 -1.422 -5.235 -6.653 -7.112 -7.396
0.0152 0.01508 7.11000 14.8777751923 2.6291229852   14.699  4.711  3.5915  0.212    1  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1 -5.12e-07      0.00 6.904e-01 2.943e-01 2.175e-03 1.852e-03 6.173e-03 -1.000 1.533e-02 -7.008 -0.913 -4.911 -6.424 -6.983 -7.325
0.0152 0.01508 7.11000 14.8781528473 2.6291231441   14.700  4.715  3.5758  0.146    1  0.000  0.455     0.00     0.00     0.00     0.00     0.00 -1 -4.68e-07      0.00 6.889e-01 2.958e-01 2.110e-03 1.959e-03 6.129e-03 -1.000 1.533e-02 -7.016 -0.568 -4.617 -6.185 -6.891 -7.308
0.0152 0.01508 7.11000 14.8782634735 2.6291231907   14.699  4.728  3.5720  0.118    1  0.000  0.446     0.00     0.00     0.00     0.00     0.00 -1 -4.84e-07      0.00 6.859e-01 2.987e-01 2.031e-03 2.123e-03 6.044e-03 -1.000 1.533e-02 -7.050 -0.516 -4.568 -6.144 -6.897 -7.335
